,_index_,eventID,eventTime,userIdentityaccountId,eventSource,eventName,sourceIPAddress,userAgent,userIdentitytype,apiVersion,userIdentityprincipalId,userIdentityarn,userIdentityaccessKeyId,userIdentitysessionContextsessionIssueruserName,errorCode,errorMessage,tlsDetailsclientProvidedHostHeader,event_dt,ae_anomaly_score,ts_anomaly
477,477,477,2021-10-06T18:06:31Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.86.(X11; Linux x86_64; ug-CN) Presto/2.9.185 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:31+00:00,0.5058455467224121,True
478,478,478,2021-10-06T18:06:32Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.24.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.24.4",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:32+00:00,0.24154287576675415,True
479,479,479,2021-10-06T18:06:32Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/9.13.(Windows NT 5.1; my-MM) Presto/2.9.178 Version/11.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:32+00:00,0.42122337222099304,True
480,480,480,2021-10-06T18:06:32Z,Account-123456789,hogan.com,GetCallerIdentity,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,snyder.com,2021-10-06 18:06:32+00:00,0.629705011844635,True
481,481,481,2021-10-06T18:06:32Z,Account-123456789,lopez-byrd.info,DeleteVpcEndpoints,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:32+00:00,0.33660516142845154,True
482,482,482,2021-10-06T18:06:32Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.24.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.24.4",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:32+00:00,0.24855944514274597,True
483,483,483,2021-10-06T18:06:32Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.65.(Windows NT 5.2; nso-ZA) Presto/2.9.183 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:32+00:00,0.24721668660640717,True
484,484,484,2021-10-06T18:06:32Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Mozilla/5.0 (Windows 98; Win 9x 4.90; mi-NZ; rv:1.9.2.20) Gecko/2011-05-30 02:43:40 Firefox/15.0,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:32+00:00,0.2708696722984314,True
485,485,485,2021-10-06T18:06:33Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.0h3976.0 Mobile/08U079 Safari/533.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:33+00:00,0.3571881055831909,True
486,486,486,2021-10-06T18:06:33Z,Account-123456789,lopez-byrd.info,CreateRouteTable,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:33+00:00,0.23333817720413208,True
487,487,487,2021-10-06T18:06:33Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/61.0.814.0 Safari/533.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:33+00:00,0.3613511025905609,True
488,488,488,2021-10-06T18:06:33Z,Account-123456789,holmes.com,PutNotificationConfiguration,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:33+00:00,0.7044038772583008,True
489,489,489,2021-10-06T18:06:33Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.54.(X11; Linux x86_64; ber-MA) Presto/2.9.160 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:33+00:00,0.37644442915916443,True
490,490,490,2021-10-06T18:06:33Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:33+00:00,0.15496553480625153,True
491,491,491,2021-10-06T18:06:33Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Mozilla/5.0 (Windows 98; Win 9x 4.90; mi-NZ; rv:1.9.2.20) Gecko/2011-05-30 02:43:40 Firefox/15.0,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:33+00:00,0.2639906108379364,True
492,492,492,2021-10-06T18:06:33Z,Account-123456789,salas.com,DetachRolePolicy,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,hooper.com,2021-10-06 18:06:33+00:00,0.8727450370788574,True
493,493,493,2021-10-06T18:06:33Z,Account-123456789,lopez-byrd.info,GetBucketLocation,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:33+00:00,0.4217906892299652,True
494,494,494,2021-10-06T18:06:33Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:33+00:00,0.47861558198928833,True
495,495,495,2021-10-06T18:06:34Z,Account-123456789,anderson.net,ListReadinessChecks,72.5.160.159,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/23.0.815.0 Safari/531.0",Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,lester.net,2021-10-06 18:06:34+00:00,1.085266351699829,True
496,496,496,2021-10-06T18:06:34Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/42.0.852.0 Safari/532.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:34+00:00,0.3944465219974518,True
497,497,497,2021-10-06T18:06:34Z,Account-123456789,lopez-byrd.info,DeleteVpcEndpoints,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:34+00:00,0.33660516142845154,True
498,498,498,2021-10-06T18:06:34Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 7_8 rv:5.0; ti-ER) AppleWebKit/532.2.2 (KHTML, like Gecko) Version/5.0 Safari/532.2.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:34+00:00,0.39671191573143005,True
499,499,499,2021-10-06T18:06:34Z,Account-123456789,hogan.com,DescribeAvailabilityZones,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,snyder.com,2021-10-06 18:06:34+00:00,0.570371150970459,True
500,500,500,2021-10-06T18:06:34Z,Account-123456789,mullins.com,DeleteRolePolicy,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:34+00:00,0.4841028153896332,True
501,501,501,2021-10-06T18:06:34Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:34+00:00,0.15496553480625153,True
502,502,502,2021-10-06T18:06:34Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 7_8 rv:5.0; ti-ER) AppleWebKit/532.2.2 (KHTML, like Gecko) Version/5.0 Safari/532.2.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:34+00:00,0.39089295268058777,True
503,503,503,2021-10-06T18:06:34Z,Account-123456789,lopez-byrd.info,DeleteVpcEndpoints,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:34+00:00,0.33660516142845154,True
504,504,504,2021-10-06T18:06:35Z,Account-123456789,lopez-byrd.info,ListUserTags,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:35+00:00,0.5426225066184998,True
505,505,505,2021-10-06T18:06:35Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:35+00:00,0.22862675786018372,True
506,506,506,2021-10-06T18:06:35Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.6l9750.0 Mobile/59V265 Safari/531.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:35+00:00,0.37186872959136963,True
507,507,507,2021-10-06T18:06:36Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_6 rv:5.0; iu-CA) AppleWebKit/533.5.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.5.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:36+00:00,0.30503568053245544,True
508,508,508,2021-10-06T18:06:36Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_6 rv:5.0; iu-CA) AppleWebKit/533.5.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.5.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:36+00:00,0.3062560260295868,True
509,509,509,2021-10-06T18:06:36Z,Account-123456789,anderson.net,GetHostedZoneCount,72.5.160.159,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,lester.net,2021-10-06 18:06:36+00:00,1.0545097589492798,True
510,510,510,2021-10-06T18:06:36Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:36+00:00,0.15496553480625153,True
511,511,511,2021-10-06T18:06:36Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_6 rv:5.0; iu-CA) AppleWebKit/533.5.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.5.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:36+00:00,0.30503568053245544,True
512,512,512,2021-10-06T18:06:36Z,Account-123456789,lopez-byrd.info,ListHealthChecks,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:36+00:00,0.5099372863769531,True
513,513,513,2021-10-06T18:06:37Z,Account-123456789,anderson.net,GetHostedZoneCount,72.5.160.159,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/23.0.815.0 Safari/531.0",Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,lester.net,2021-10-06 18:06:37+00:00,0.9590491652488708,True
514,514,514,2021-10-06T18:06:37Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.24.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.24.4",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:37+00:00,0.24154287576675415,True
515,515,515,2021-10-06T18:06:37Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bs-BA) AppleWebKit/532.19.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.19.7",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:37+00:00,0.268407940864563,True
516,516,516,2021-10-06T18:06:37Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:37+00:00,0.2440708726644516,True
517,517,517,2021-10-06T18:06:37Z,Account-123456789,lopez-byrd.info,CreateHostedZone,91.115.171.224,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:37+00:00,0.586674153804779,True
518,518,518,2021-10-06T18:06:37Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:37+00:00,0.1585739403963089,True
519,519,519,2021-10-06T18:06:38Z,Account-123456789,lopez-byrd.info,BatchGetImage,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:38+00:00,0.5062349438667297,True
520,520,520,2021-10-06T18:06:38Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.6l9750.0 Mobile/59V265 Safari/531.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:38+00:00,0.37186872959136963,True
521,521,521,2021-10-06T18:06:38Z,Account-123456789,weiss.info,DescribeReservedInstances,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,2012-02-14,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,campbell-clark.net,2021-10-06 18:06:38+00:00,0.9786399602890015,True
522,522,522,2021-10-06T18:06:38Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.6l9750.0 Mobile/59V265 Safari/531.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:38+00:00,0.37186872959136963,True
523,523,523,2021-10-06T18:06:40Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_6 rv:5.0; iu-CA) AppleWebKit/533.5.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.5.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:40+00:00,0.30503568053245544,True
524,524,524,2021-10-06T18:06:40Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; wal-ET) AppleWebKit/532.43.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.43.7",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:40+00:00,0.4769342243671417,True
525,525,525,2021-10-06T18:06:40Z,Account-123456789,mullins.com,DeleteRolePolicy,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:40+00:00,0.4841028153896332,True
526,526,526,2021-10-06T18:06:40Z,Account-123456789,lopez-byrd.info,CreateRouteTable,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:40+00:00,0.23333817720413208,True
527,527,527,2021-10-06T18:06:40Z,Account-123456789,lopez-byrd.info,CreateRouteTable,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:40+00:00,0.23333817720413208,True
528,528,528,2021-10-06T18:06:40Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 8_1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/62.0.848.0 Safari/531.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:40+00:00,0.5093546509742737,True
529,529,529,2021-10-06T18:06:41Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.39.(X11; Linux x86_64; kk-KZ) Presto/2.9.168 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:41+00:00,0.2595961093902588,True
530,530,530,2021-10-06T18:06:41Z,Account-123456789,lopez-byrd.info,CreateRouteTable,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,user17,success,,,2021-10-06 18:06:41+00:00,0.23333817720413208,True
531,531,531,2021-10-06T18:06:41Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.39.(X11; Linux x86_64; kk-KZ) Presto/2.9.168 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,user17,success,,,2021-10-06 18:06:41+00:00,0.2595961093902588,True
